id,Symbol,full_name,VWAP,Price,Exchange,Country,Sector
48034,HCC,HINDUSTAN CONSTRUC,31.0,30.7,NSE,India,Industrial Services
48035,HCC,HINDUSTAN CONSTRUCTION CO.LTD.,31.03,30.74,BSE,India,Industrial Services
48036,HCC,HOA CAM CONCRETE JSC,9533.33,9500.0,HNX,Vietnam,Non-Energy Minerals
48043,HCAR,HONDA ATLAS CARS (PAKISTAN) LTD,182.32,182.46,PSX,Pakistan,Consumer Durables
48058,HC3,HAIPHONG CONSTRUCTION NO3 JSC,30000.0,30000.0,UPCOM,Vietnam,Industrial Services
48069,HBSTOCK,HB STOCKHOLDINGS LTD.,68.29,68.0,BSE,India,Finance
48070,HBSL,HB STOCKHOLDINGS,68.02,68.05,NSE,India,Finance
48074,HBS.N0000,HSENID BUSINESS SOLUTIONS PLC,12.47,12.5,CSELK,Sri Lanka,Technology Services
48075,HBS,HOA BINH SECURITIES JSC,7966.67,8100.0,HNX,Vietnam,Finance
48084,HBPOR,HB PORTFOLIO LTD.,57.94,57.25,BSE,India,Finance
48100,HBLPOWER,HBL POWER SYSTEMS LTD.,320.22,317.7,BSE,India,Producer Manufacturing
48101,HBLPOWER,HBL POWER SYSTEMS,320.35,317.7,NSE,India,Producer Manufacturing
48105,HBLEAS,HB LEASING & FINANCE CO.LTD.,6.5,6.5,BSE,India,Finance
48106,HBL,HABIB BANK LIMITED,97.44,97.56,PSX,Pakistan,Finance
48130,HBGLOB,HB GLOBAL LIMITED,0.11,0.11,MYX,Malaysia,Consumer Non-Durables
48144,HBESD,HB ESTATE DEVELOPERS LTD.,44.83,44.1,BSE,India,Consumer Services
48145,HBEL,HUMMING BIRD EDUCATION LIMITED,630.0,630.0,BSE,India,Commercial Services
48153,HBD,BINH DUONG PP PACK MAKING,15900.0,15900.0,UPCOM,Vietnam,Process Industries
48170,HBC,HOA BINH CONSTRUCTION GROUP JOINT STOCK COMPANY,7283.33,7290.0,HOSE,Vietnam,Industrial Services
48174,HBAT,MINAHASA MEMBANGUN HEBAT TBK,42.33,43.0,IDX,Indonesia,Finance
48183,HB,HELLENIC BANK PUBLIC COMPANY LTD,2.2,2.2,CSECY,Cyprus,Finance
48184,HAZOOR,HAZOOR MULTI PROJECTS LTD.,137.48,137.4,BSE,India,Finance
48191,HAYL.N0000,HAYLEYS PLC,75.97,76.4,CSELK,Sri Lanka,Producer Manufacturing
48193,HAYC.N0000,HAYCARB PLC,64.63,64.1,CSELK,Sri Lanka,Producer Manufacturing
48194,HAYATCOMM,HAYAT COMMUNICATIONS,84.0,84.0,KSE,Kuwait,Industrial Services
48195,HAYAH,Hayah Insurance Company P.J.S.C,1.27,1.28,ADX,United Arab Emirates,Finance
48196,HAX,HANG XANH MOTORS SERVICE JOINT STOCK COMPANY,14016.67,14000.0,HOSE,Vietnam,Retail Trade
48202,HAWKINCOOK,HAWKINS COOKERS LTD.,7237.08,7251.0,BSE,India,Producer Manufacturing
48207,HAWAENG,HAWA ENGINEERS LTD.,103.76,102.01,BSE,India,Producer Manufacturing
48221,HAVISHA,SRI HAVISHA HOSPITALITY INFRAS,1.76,1.76,BSE,India,Distribution Services
48222,HAVISHA,SRI HAVISHA HOSP A,1.78,1.8,NSE,India,Distribution Services
48224,HAVELLS,HAVELLS INDIA,1274.63,1279.15,NSE,India,Producer Manufacturing
48225,HAVELLS,HAVELLS INDIA LTD.,1273.55,1276.0,BSE,India,Producer Manufacturing
48229,HAV,HAPRO VODKA JSC,3100.0,3100.0,UPCOM,Vietnam,Consumer Non-Durables
48236,HATSUN,HATSUN AGRO PRODUCT LTD.,1105.02,1103.0,BSE,India,Consumer Non-Durables
48237,HATSUN,HATSUN AGRO PRODUC,1104.9,1101.95,NSE,India,Consumer Non-Durables
48239,HATM,HABCO TRANS MARITIMA TBK,237.33,238.0,IDX,Indonesia,Transportation
